incident_id,date_time,crime_type,latitude,longitude,district,pincode,outcome,victim_age,victim_gender,source,severity
GZB_002116,2023-06-20 03:31:42,Theft,28.72919125893394,77.41650963360352,Ghaziabad,201004,Investigation,15,Male,FIR,2
GZB_002117,2024-08-12 08:30:25,Cyber Crime,28.711181907035066,77.44451193646664,Ghaziabad,201011,No Action,12,Male,CommunityReport,2
GZB_002118,2025-07-02 15:55:01,Assault,28.672290717174654,77.46105567723333,Ghaziabad,201001,Investigation,33,Male,News,3
GZB_002119,2025-06-26 08:03:54,Theft,28.668319930118372,77.46042158581236,Ghaziabad,201004,Investigation,34,Male,PoliceDataset,2
GZB_002120,2023-12-27 07:01:47,Domestic Violence,28.669988979238052,77.46509989412311,Ghaziabad,201010,Investigation,23,Male,News,3
GZB_002121,2025-03-05 05:34:50,Assault,28.65653510199615,77.51999270167845,Ghaziabad,201006,Arrest,22,Female,FIR,3
GZB_002122,2024-04-07 08:32:54,Burglary,28.663496462038133,77.41015481772773,Ghaziabad,201003,Investigation,18,Male,CommunityReport,3
GZB_002123,2023-07-06 11:27:34,Burglary,28.568495399518564,77.50308826368045,Ghaziabad,201003,Arrest,39,Male,News,3
GZB_002124,2023-07-19 08:38:34,Domestic Violence,28.664387645992086,77.44532450090473,Ghaziabad,201011,Investigation,33,Female,News,3
GZB_002125,2023-01-06 00:16:40,Theft,28.6472256477873,77.51681614400874,Ghaziabad,201007,Investigation,44,Male,News,2
GZB_002126,2023-09-17 08:52:34,Domestic Violence,28.680328084659333,77.46002514905437,Ghaziabad,201006,Pending,42,Male,PoliceDataset,3
GZB_002127,2025-04-26 20:20:55,Harassment,28.673194098311438,77.45864169615929,Ghaziabad,201007,No Action,39,Male,FIR,2
GZB_002128,2023-12-11 21:11:46,Burglary,28.705074216314078,77.45324036108279,Ghaziabad,201006,Investigation,47,Male,CommunityReport,3
GZB_002129,2023-07-05 16:36:36,Burglary,28.661170450648367,77.4130489040995,Ghaziabad,201002,Investigation,49,Male,FIR,3
GZB_002130,2023-12-16 11:53:07,Fraud,28.700832831298392,77.44866335943533,Ghaziabad,201006,Investigation,16,Female,FIR,2
GZB_002131,2025-10-19 07:42:38,Harassment,28.678182112929306,77.53408977693147,Ghaziabad,201002,Pending,8,Male,FIR,2
GZB_002132,2025-01-29 04:06:44,Theft,28.543971203241966,77.39528890267968,Ghaziabad,201011,Investigation,23,Male,FIR,2
GZB_002133,2025-05-31 14:29:22,Burglary,28.71486597522435,77.45154117626892,Ghaziabad,201001,Arrest,26,Male,News,3
GZB_002134,2023-05-26 07:59:51,Theft,28.535479115344167,77.42055220919356,Ghaziabad,201003,Investigation,46,Female,PoliceDataset,2
GZB_002135,2024-03-28 15:31:53,Sexual Assault,28.591418245361766,77.37401012929101,Ghaziabad,201004,Investigation,31,Female,PoliceDataset,5
GZB_002136,2024-05-23 04:56:22,Harassment,28.70702428288789,77.45036302072344,Ghaziabad,201001,Investigation,34,Male,CommunityReport,2
GZB_002137,2024-06-03 22:18:00,Domestic Violence,28.618985532967752,77.523322554337,Ghaziabad,201007,Pending,16,Male,CommunityReport,3
GZB_002138,2024-02-26 20:42:05,Theft,28.66733496511035,77.45888043439024,Ghaziabad,201010,No Action,12,Male,FIR,2
GZB_002139,2024-06-01 17:36:56,Assault,28.650884976272188,77.41289752971343,Ghaziabad,201005,Investigation,52,Male,PoliceDataset,3
GZB_002140,2025-07-30 15:13:19,Theft,28.64368395805028,77.40097144168249,Ghaziabad,201002,No Action,46,Male,PoliceDataset,2
GZB_002141,2025-06-08 06:20:27,Assault,28.710534298965502,77.45575871849682,Ghaziabad,201010,No Action,30,Male,PoliceDataset,3
GZB_002142,2024-09-06 19:33:22,Assault,28.66580821382123,77.45508733685709,Ghaziabad,201006,Investigation,25,Male,News,3
GZB_002143,2025-06-11 05:26:57,Theft,28.629292866917087,77.53070803621092,Ghaziabad,201004,Investigation,36,Male,News,2
GZB_002144,2023-10-13 07:37:42,Domestic Violence,28.656165609109095,77.41282734093348,Ghaziabad,201012,Arrest,26,Male,News,3
GZB_002145,2024-08-11 14:52:43,Cyber Crime,28.666041651295053,77.40037531216204,Ghaziabad,201012,Arrest,33,Female,PoliceDataset,2
GZB_002146,2023-01-12 16:02:09,Theft,28.669127252715437,77.45062532399635,Ghaziabad,201010,No Action,27,Other,FIR,2
GZB_002147,2023-12-19 05:34:31,Assault,28.659660262265906,77.41622029571162,Ghaziabad,201012,No Action,23,Male,FIR,3
GZB_002148,2024-09-24 13:31:38,Sexual Assault,28.677753362042324,77.51266108978494,Ghaziabad,201010,Investigation,29,Female,FIR,5
GZB_002149,2024-11-28 15:54:37,Assault,28.67278596600767,77.46256542055687,Ghaziabad,201011,Investigation,34,Female,FIR,3
GZB_002150,2025-03-01 16:12:57,Theft,28.662072296828544,77.45274742930891,Ghaziabad,201003,Investigation,24,Female,FIR,2
GZB_002151,2023-01-01 18:08:59,Theft,28.548201493955595,77.4735598654814,Ghaziabad,201001,Pending,31,Female,PoliceDataset,2
GZB_002152,2025-09-25 13:43:19,Burglary,28.747123186731514,77.44813416555971,Ghaziabad,201007,Investigation,20,Female,News,3
GZB_002153,2025-03-01 08:59:11,Domestic Violence,28.673759714510275,77.45063869398892,Ghaziabad,201004,Investigation,16,Male,FIR,3
GZB_002154,2023-08-12 10:19:42,Assault,28.713459916530482,77.45002154104678,Ghaziabad,201006,No Action,39,Male,News,3
GZB_002155,2025-01-24 22:44:13,Assault,28.738052654674156,77.40410070294716,Ghaziabad,201001,Investigation,47,Male,FIR,3
GZB_002156,2023-09-02 09:15:04,Vehicle Theft,28.544929305287013,77.41281591051298,Ghaziabad,201006,Investigation,29,Male,FIR,3
GZB_002157,2025-06-02 07:55:47,Domestic Violence,28.67022121694768,77.45071973507491,Ghaziabad,201007,Investigation,32,Female,News,3
GZB_002158,2025-06-26 19:21:05,Cyber Crime,28.691993125203783,77.42452121826766,Ghaziabad,201005,Investigation,51,Male,FIR,2
GZB_002159,2024-09-07 14:31:02,Fraud,28.67500022988838,77.46283777548932,Ghaziabad,201004,Investigation,25,Female,CommunityReport,2
GZB_002160,2023-09-30 19:01:41,Domestic Violence,28.694873550153645,77.52453160891297,Ghaziabad,201011,Investigation,11,Female,News,3
GZB_002161,2023-01-19 20:12:16,Theft,28.67412930103908,77.44268403805617,Ghaziabad,201007,Investigation,36,Female,FIR,2
GZB_002162,2024-12-01 16:53:59,Cyber Crime,28.660622304161013,77.3819781478511,Ghaziabad,201010,Investigation,58,Male,News,2
GZB_002163,2023-05-05 18:34:10,Cyber Crime,28.665835171273027,77.4605237815645,Ghaziabad,201003,Investigation,22,Other,CommunityReport,2
GZB_002164,2025-04-19 17:25:48,Assault,28.5950560010331,77.36175172290007,Ghaziabad,201005,Investigation,41,Male,FIR,3
GZB_002165,2023-11-25 18:21:20,Assault,28.666777636004028,77.45866167472181,Ghaziabad,201001,Investigation,42,Male,FIR,3
GZB_002166,2023-04-05 07:36:03,Vehicle Theft,28.676394639067016,77.53516879797738,Ghaziabad,201004,Investigation,18,Female,FIR,3
GZB_002167,2023-08-20 06:12:58,Burglary,28.70544308013868,77.46055546199392,Ghaziabad,201007,Arrest,31,Male,News,3
GZB_002168,2023-10-22 12:34:26,Domestic Violence,28.71260264254537,77.4427697938882,Ghaziabad,201006,Investigation,17,Male,FIR,3
GZB_002169,2023-04-29 10:20:56,Assault,28.65756195326329,77.40615669488331,Ghaziabad,201002,No Action,11,Male,PoliceDataset,3
GZB_002170,2024-11-02 15:47:29,Theft,28.696590863234174,77.45954114721823,Ghaziabad,201002,Investigation,13,Male,CommunityReport,2
GZB_002171,2024-02-01 15:49:21,Assault,28.70696580634606,77.4440816280631,Ghaziabad,201003,Pending,40,Male,PoliceDataset,3
GZB_002172,2024-10-11 13:10:22,Sexual Assault,28.702240515908517,77.4490474422182,Ghaziabad,201007,Investigation,30,Male,News,5
GZB_002173,2025-10-26 17:32:32,Robbery,28.668789702637717,77.45099543423139,Ghaziabad,201012,No Action,57,Male,News,4
GZB_002174,2025-02-26 19:52:01,Theft,28.704468261386335,77.44472087297926,Ghaziabad,201001,Pending,52,Male,FIR,2
GZB_002175,2024-10-14 16:11:16,Harassment,28.654715855865387,77.41215422929217,Ghaziabad,201003,Pending,22,Female,FIR,2
GZB_002176,2024-06-16 17:25:17,Vehicle Theft,28.57017451076675,77.41790474223308,Ghaziabad,201004,Arrest,36,Female,News,3
GZB_002177,2023-09-12 08:43:42,Theft,28.661682373567512,77.40584718093362,Ghaziabad,201005,Pending,31,Female,FIR,2
GZB_002178,2024-09-20 18:41:51,Cyber Crime,28.651698298553953,77.40842028420722,Ghaziabad,201007,Investigation,23,Male,FIR,2
GZB_002179,2024-05-01 06:48:04,Theft,28.599088289752892,77.5111321485975,Ghaziabad,201006,Arrest,32,Female,FIR,2
GZB_002180,2025-09-20 03:15:23,Vehicle Theft,28.612049202540977,77.43122370393384,Ghaziabad,201006,No Action,19,Male,FIR,3
GZB_002181,2023-03-31 04:30:00,Cyber Crime,28.65636610215721,77.40746578197864,Ghaziabad,201005,No Action,15,Female,News,2
GZB_002182,2023-07-21 11:50:18,Theft,28.666194052381616,77.4501560385375,Ghaziabad,201002,No Action,22,Female,CommunityReport,2
GZB_002183,2025-09-29 09:49:34,Assault,28.663485736537744,77.44599936278578,Ghaziabad,201003,No Action,39,Female,FIR,3
GZB_002184,2024-10-28 07:31:40,Cyber Crime,28.697419681816424,77.44983828695452,Ghaziabad,201002,Investigation,31,Male,FIR,2
GZB_002185,2023-12-31 09:44:23,Theft,28.66633440029176,77.45408915306356,Ghaziabad,201002,Arrest,18,Male,News,2
GZB_002186,2023-02-23 02:18:39,Theft,28.67142229582803,77.44565465832127,Ghaziabad,201010,Investigation,50,Female,FIR,2
GZB_002187,2024-10-27 06:02:34,Robbery,28.65033102970194,77.40617110066376,Ghaziabad,201006,Investigation,31,Female,FIR,4
GZB_002188,2024-05-20 12:25:12,Cyber Crime,28.668009110142258,77.44962276570932,Ghaziabad,201002,Investigation,51,Male,FIR,2
GZB_002189,2024-02-11 08:20:31,Cyber Crime,28.69102652315402,77.44388990778654,Ghaziabad,201006,Investigation,31,Female,FIR,2
GZB_002190,2025-04-25 00:25:31,Domestic Violence,28.671670200224682,77.46127757668599,Ghaziabad,201010,Arrest,27,Male,FIR,3
GZB_002191,2023-12-04 19:16:05,Domestic Violence,28.642927326426054,77.40346523155607,Ghaziabad,201010,Investigation,40,Male,FIR,3
GZB_002192,2024-12-11 18:28:17,Domestic Violence,28.684146125259126,77.37660161402229,Ghaziabad,201005,No Action,20,Male,FIR,3
GZB_002193,2023-05-10 10:25:32,Burglary,28.67857346526383,77.45285462826668,Ghaziabad,201002,Pending,26,Female,FIR,3
GZB_002194,2023-03-10 10:47:01,Theft,28.67665391320563,77.46002762268877,Ghaziabad,201005,Investigation,28,Female,PoliceDataset,2
GZB_002195,2023-01-03 05:55:05,Assault,28.72184412630254,77.49653396486819,Ghaziabad,201012,Investigation,45,Male,CommunityReport,3
GZB_002196,2024-02-08 05:40:10,Theft,28.662485028994162,77.46426386901113,Ghaziabad,201004,No Action,42,Male,FIR,2
GZB_002197,2023-09-05 11:26:55,Theft,28.70672884068559,77.47674719593493,Ghaziabad,201006,Investigation,24,Female,FIR,2
GZB_002198,2024-06-04 04:30:20,Assault,28.653242255472342,77.4490481148496,Ghaziabad,201002,No Action,50,Female,FIR,3
GZB_002199,2024-08-27 07:44:39,Domestic Violence,28.59642568629079,77.41352882992292,Ghaziabad,201004,No Action,43,Other,PoliceDataset,3
GZB_002200,2023-10-05 17:57:02,Vehicle Theft,28.654391818257384,77.41175801073842,Ghaziabad,201007,Investigation,29,Male,PoliceDataset,3
GZB_002201,2024-12-24 15:47:20,Vehicle Theft,28.65524404793365,77.48714477513754,Ghaziabad,201011,No Action,26,Female,PoliceDataset,3
GZB_002202,2024-07-19 03:08:20,Vehicle Theft,28.667035717682822,77.45706439757727,Ghaziabad,201005,Arrest,12,Male,News,3
GZB_002203,2025-04-28 05:13:40,Theft,28.666512180233074,77.41667841526623,Ghaziabad,201003,Investigation,18,Male,FIR,2
GZB_002204,2024-10-03 14:46:31,Cyber Crime,28.674805972480357,77.4441632747148,Ghaziabad,201007,Investigation,36,Male,News,2
GZB_002205,2025-05-14 22:32:45,Vehicle Theft,28.674941973004305,77.4055553778978,Ghaziabad,201011,Investigation,49,Male,News,3
GZB_002206,2023-05-20 18:47:09,Burglary,28.70065118535461,77.45281514709731,Ghaziabad,201011,Investigation,35,Female,FIR,3
GZB_002207,2023-01-10 16:48:08,Cyber Crime,28.67912844927671,77.4584258591176,Ghaziabad,201002,Pending,39,Female,News,2
GZB_002208,2024-10-20 03:03:22,Cyber Crime,28.660884383491535,77.41985854299526,Ghaziabad,201002,Investigation,42,Male,FIR,2
GZB_002209,2025-03-29 11:37:25,Cyber Crime,28.667943112711498,77.45924209711421,Ghaziabad,201002,Arrest,25,Female,FIR,2
GZB_002210,2025-09-03 19:02:14,Assault,28.706493507957767,77.40625187575186,Ghaziabad,201001,Investigation,26,Male,PoliceDataset,3
GZB_002211,2023-02-13 13:00:53,Domestic Violence,28.67698916347018,77.4635086406983,Ghaziabad,201004,Investigation,21,Female,News,3
GZB_002212,2024-01-22 14:52:15,Vehicle Theft,28.678918434494307,77.45349887545703,Ghaziabad,201004,Investigation,47,Male,FIR,3
GZB_002213,2024-07-25 07:30:18,Assault,28.667754667445585,77.40741728835741,Ghaziabad,201006,Arrest,9,Male,CommunityReport,3
GZB_002214,2025-02-04 09:18:52,Vehicle Theft,28.70976876162926,77.44951977201877,Ghaziabad,201002,No Action,40,Male,News,3
GZB_002215,2025-01-21 16:22:03,Cyber Crime,28.701251772945973,77.45317730266801,Ghaziabad,201012,Investigation,31,Male,FIR,2
GZB_002216,2025-01-31 07:38:37,Assault,28.649802274290156,77.4121310557826,Ghaziabad,201002,Arrest,28,Male,CommunityReport,3
GZB_002217,2025-01-14 10:50:25,Fraud,28.660161179042206,77.44978806783314,Ghaziabad,201002,Pending,43,Male,CommunityReport,2
GZB_002218,2025-01-23 10:37:47,Theft,28.557022676762337,77.45689135614049,Ghaziabad,201004,Investigation,44,Male,FIR,2
GZB_002219,2024-05-31 19:51:16,Robbery,28.69790662518435,77.44288998640438,Ghaziabad,201010,Arrest,55,Male,FIR,4
GZB_002220,2023-09-21 17:10:20,Burglary,28.668373423182874,77.45974655725959,Ghaziabad,201002,Investigation,18,Male,FIR,3
GZB_002221,2024-06-22 07:45:10,Vehicle Theft,28.661661972919585,77.40887832203846,Ghaziabad,201002,Investigation,35,Female,FIR,3
GZB_002222,2024-11-01 21:38:09,Theft,28.71755106718309,77.4223504798273,Ghaziabad,201001,Investigation,31,Other,News,2
GZB_002223,2024-02-26 16:32:20,Vehicle Theft,28.553906559275276,77.47991220063177,Ghaziabad,201010,Investigation,37,Female,FIR,3
GZB_002224,2025-05-29 15:00:43,Vehicle Theft,28.673540050862364,77.45203978530822,Ghaziabad,201003,No Action,30,Male,CommunityReport,3
GZB_002225,2023-08-18 12:31:32,Sexual Assault,28.705360036071724,77.4535831118702,Ghaziabad,201007,Charge Sheeted,28,Male,FIR,5
GZB_002226,2024-08-15 19:11:14,Theft,28.70513566248545,77.46266720284167,Ghaziabad,201007,Investigation,44,Male,FIR,2
GZB_002227,2024-11-09 10:59:29,Theft,28.55563969711937,77.50688345438799,Ghaziabad,201010,Investigation,12,Other,PoliceDataset,2
GZB_002228,2025-10-10 14:59:56,Theft,28.629600598596607,77.38390224548002,Ghaziabad,201001,Investigation,16,Male,News,2
GZB_002229,2025-07-05 05:51:30,Theft,28.606901393404737,77.45013549059856,Ghaziabad,201007,Investigation,40,Male,FIR,2
GZB_002230,2025-09-14 16:17:54,Domestic Violence,28.706960635318016,77.45387950755881,Ghaziabad,201007,Investigation,20,Male,FIR,3
GZB_002231,2023-09-15 11:09:13,Assault,28.669633239234827,77.45976201904766,Ghaziabad,201006,Arrest,30,Male,News,3
GZB_002232,2024-01-16 10:56:07,Vehicle Theft,28.67308931259825,77.45754370790726,Ghaziabad,201003,Pending,24,Male,FIR,3
GZB_002233,2023-10-23 08:57:46,Cyber Crime,28.65817665575279,77.42415170525173,Ghaziabad,201005,Investigation,47,Female,FIR,2
GZB_002234,2025-04-09 16:10:41,Theft,28.66098174830993,77.41267393121183,Ghaziabad,201003,Pending,28,Male,FIR,2
GZB_002235,2023-08-14 18:50:53,Burglary,28.665342231809536,77.4587246867655,Ghaziabad,201012,Investigation,49,Female,PoliceDataset,3
GZB_002236,2025-07-29 10:35:13,Theft,28.70184312679452,77.46045233405971,Ghaziabad,201012,Investigation,24,Female,News,2
GZB_002237,2025-04-23 17:11:28,Theft,28.66583620774775,77.461455855753,Ghaziabad,201005,Investigation,13,Male,FIR,2
GZB_002238,2025-07-15 10:41:31,Harassment,28.65639222189547,77.54640041929795,Ghaziabad,201010,Charge Sheeted,17,Male,FIR,2
GZB_002239,2023-04-28 02:21:51,Burglary,28.702326731192446,77.4510195566156,Ghaziabad,201011,Investigation,22,Male,FIR,3
GZB_002240,2025-10-04 12:23:25,Fraud,28.655951586666344,77.41612661498279,Ghaziabad,201001,No Action,22,Male,PoliceDataset,2
GZB_002241,2023-05-20 16:52:09,Assault,28.673201224338225,77.45163684531724,Ghaziabad,201005,No Action,8,Female,FIR,3
GZB_002242,2024-06-08 03:21:06,Theft,28.65648974192854,77.41537845582934,Ghaziabad,201003,Investigation,54,Female,CommunityReport,2
GZB_002243,2025-02-10 12:38:16,Vehicle Theft,28.677442813915214,77.48189190920665,Ghaziabad,201007,Pending,43,Female,FIR,3
GZB_002244,2023-12-22 07:11:41,Theft,28.66685935509714,77.4543153756739,Ghaziabad,201011,Investigation,25,Male,FIR,2
GZB_002245,2024-12-12 13:00:11,Theft,28.665510010098807,77.44679364615077,Ghaziabad,201011,Investigation,34,Male,PoliceDataset,2
GZB_002246,2025-01-18 15:32:54,Theft,28.56339720010875,77.41594786816222,Ghaziabad,201001,No Action,35,Male,FIR,2
GZB_002247,2025-03-19 15:25:03,Robbery,28.6630156132547,77.40986601598429,Ghaziabad,201006,No Action,53,Female,FIR,4
GZB_002248,2025-04-28 08:51:21,Fraud,28.660342043604885,77.43623877424115,Ghaziabad,201010,Investigation,23,Male,News,2
GZB_002249,2025-03-11 09:55:38,Assault,28.70574689443142,77.45556546116076,Ghaziabad,201010,Investigation,45,Male,FIR,3
GZB_002250,2024-11-24 17:43:11,Assault,28.654808178574577,77.40939871696756,Ghaziabad,201012,Investigation,27,Female,News,3
GZB_002251,2024-03-25 14:02:41,Theft,28.712837583890337,77.37033653098874,Ghaziabad,201011,No Action,31,Male,FIR,2
GZB_002252,2024-05-29 22:35:08,Burglary,28.653080829143974,77.41037972433267,Ghaziabad,201007,No Action,19,Male,FIR,3
GZB_002253,2023-07-06 12:34:27,Theft,28.62096603087286,77.48091709587096,Ghaziabad,201005,Investigation,50,Male,FIR,2
GZB_002254,2023-10-05 18:16:47,Burglary,28.6372153567877,77.39318138430012,Ghaziabad,201003,Investigation,45,Female,PoliceDataset,3
GZB_002255,2023-06-24 10:40:55,Robbery,28.682497263783127,77.44214314154868,Ghaziabad,201006,Charge Sheeted,36,Male,FIR,4
GZB_002256,2024-05-14 11:11:06,Vehicle Theft,28.711431155502893,77.4614039421562,Ghaziabad,201004,No Action,26,Male,News,3
GZB_002257,2023-03-10 07:54:20,Cyber Crime,28.67490167570093,77.45573228322596,Ghaziabad,201005,No Action,46,Male,CommunityReport,2
GZB_002258,2025-10-01 11:00:46,Assault,28.66494390452504,77.45023158149228,Ghaziabad,201010,Investigation,34,Female,FIR,3
GZB_002259,2025-06-16 16:24:18,Theft,28.705696561530655,77.45571733242942,Ghaziabad,201011,Investigation,34,Male,News,2
GZB_002260,2025-10-16 10:42:28,Burglary,28.656497740857166,77.41834817347888,Ghaziabad,201012,Investigation,36,Male,FIR,3
GZB_002261,2024-04-17 17:40:39,Robbery,28.66262774245776,77.46244498359295,Ghaziabad,201003,Investigation,51,Male,News,4
GZB_002262,2024-02-07 08:19:51,Burglary,28.673149346288056,77.45509021487283,Ghaziabad,201004,Investigation,12,Female,CommunityReport,3
GZB_002263,2023-02-12 18:26:27,Domestic Violence,28.702974345132134,77.44589863291458,Ghaziabad,201004,Investigation,28,Male,CommunityReport,3
GZB_002264,2024-07-31 09:46:19,Vehicle Theft,28.66532145300436,77.41296779394442,Ghaziabad,201011,Investigation,20,Male,FIR,3
GZB_002265,2025-06-03 14:35:39,Assault,28.62585370092084,77.50226955618623,Ghaziabad,201001,Investigation,44,Female,News,3
GZB_002266,2024-08-29 10:28:21,Burglary,28.65808352082462,77.45426969634272,Ghaziabad,201012,Investigation,35,Female,PoliceDataset,3
GZB_002267,2024-05-18 08:45:39,Burglary,28.65528745887427,77.40888625750415,Ghaziabad,201006,Investigation,38,Male,FIR,3
GZB_002268,2025-05-31 17:05:47,Domestic Violence,28.666195473487857,77.44609018752219,Ghaziabad,201003,Arrest,22,Female,News,3
GZB_002269,2024-11-19 17:45:26,Domestic Violence,28.666202714786706,77.45145920588733,Ghaziabad,201012,Charge Sheeted,29,Male,FIR,3
GZB_002270,2023-12-13 19:58:28,Robbery,28.748646573828186,77.54416592884941,Ghaziabad,201006,No Action,22,Male,FIR,4
GZB_002271,2024-05-21 20:12:19,Theft,28.711798658303874,77.44651180836416,Ghaziabad,201006,Investigation,36,Male,News,2
GZB_002272,2023-04-07 06:31:44,Cyber Crime,28.70537596330216,77.4520756770061,Ghaziabad,201001,No Action,14,Male,FIR,2
GZB_002273,2023-09-06 10:50:46,Theft,28.545027874586758,77.47156540381884,Ghaziabad,201006,Arrest,24,Female,News,2
GZB_002274,2024-07-30 11:52:47,Sexual Assault,28.702725968014015,77.43952805850185,Ghaziabad,201012,Investigation,15,Male,FIR,5
GZB_002275,2023-04-19 09:00:48,Domestic Violence,28.62147109003378,77.42725161855752,Ghaziabad,201003,Arrest,50,Male,FIR,3
GZB_002276,2024-02-12 14:14:11,Assault,28.701003875066824,77.46131369745626,Ghaziabad,201004,Pending,21,Female,CommunityReport,3
